lat,long,sample_name,TOAGE,FROMAGE,OnlyCooling,TempDiff,Region,Sub-Region,,,,,
41.78801667,95.1315,BH-01,300,300.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,299,299.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,298,298.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,297,297.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,296,296.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,295,295.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,294,294.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,293,293.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,292,292.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,291,291.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,290,290.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,289,289.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,288,288.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,287,287.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,286,286.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,285,285.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,284,284.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,283,283.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,282,282.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,281,281.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,280,280.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,279,279.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,278,278.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,277,277.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,276,276.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,275,275.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,274,274.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,273,273.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,272,272.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,271,271.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,270,270.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,269,269.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,268,268.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,267,267.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,266,266.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,265,265.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,264,264.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,263,263.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,262,262.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,261,261.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,260,260.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,259,259.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,258,258.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,257,257.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,256,256.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,255,255.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,254,254.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,253,253.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,252,252.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,251,251.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,250,250.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,249,249.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,248,248.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,247,247.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,246,246.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,245,245.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,244,244.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,243,243.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,242,242.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,241,241.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,240,240.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,239,239.999,364.8314639,2.996063344,5,18,,,,,
41.78801667,95.1315,BH-01,238,238.999,361.8354005,3.007887551,5,18,,,,,
41.78801667,95.1315,BH-01,237,237.999,358.827513,3.023658396,5,18,,,,,
41.78801667,95.1315,BH-01,236,236.999,355.8038546,3.168778875,5,18,,,,,
41.78801667,95.1315,BH-01,235,235.999,352.6350757,3.240904621,5,18,,,,,
41.78801667,95.1315,BH-01,234,234.999,349.3941711,3.240904621,5,18,,,,,
41.78801667,95.1315,BH-01,233,233.999,346.1532665,3.240904621,5,18,,,,,
41.78801667,95.1315,BH-01,232,232.999,342.9123618,3.240904621,5,18,,,,,
41.78801667,95.1315,BH-01,231,231.999,339.6714572,3.481266453,5,18,,,,,
41.78801667,95.1315,BH-01,230,230.999,336.1901908,3.653189066,5,18,,,,,
41.78801667,95.1315,BH-01,229,229.999,332.5370017,3.653189066,5,18,,,,,
41.78801667,95.1315,BH-01,228,228.999,328.8838126,3.669118765,5,18,,,,,
41.78801667,95.1315,BH-01,227,227.999,325.2146939,3.87755102,5,18,,,,,
41.78801667,95.1315,BH-01,226,226.999,321.3371429,3.87755102,5,18,,,,,
41.78801667,95.1315,BH-01,225,225.999,317.4595918,3.87755102,5,18,,,,,
41.78801667,95.1315,BH-01,224,224.999,313.5820408,3.877773899,5,18,,,,,
41.78801667,95.1315,BH-01,223,223.999,309.7042669,3.878446115,5,18,,,,,
41.78801667,95.1315,BH-01,222,222.999,305.8258208,3.972725224,5,18,,,,,
41.78801667,95.1315,BH-01,221,221.999,301.8530956,4.022824536,5,18,,,,,
41.78801667,95.1315,BH-01,220,220.999,297.830271,4.022824536,5,18,,,,,
41.78801667,95.1315,BH-01,219,219.999,293.8074465,4.185309799,5,18,,,,,
41.78801667,95.1315,BH-01,218,218.999,289.6221367,4.214208827,5,18,,,,,
41.78801667,95.1315,BH-01,217,217.999,285.4079279,4.140419639,5,18,,,,,
41.78801667,95.1315,BH-01,216,216.999,281.2675082,4.028454775,5,18,,,,,
41.78801667,95.1315,BH-01,215,215.999,277.2390535,3.904950495,5,18,,,,,
41.78801667,95.1315,BH-01,214,214.999,273.334103,3.904950495,5,18,,,,,
41.78801667,95.1315,BH-01,213,213.999,269.4291525,3.648652475,5,18,,,,,
41.78801667,95.1315,BH-01,212,212.999,265.7805,3.22882051,5,18,,,,,
41.78801667,95.1315,BH-01,211,211.999,262.5516795,2.975474874,5,18,,,,,
41.78801667,95.1315,BH-01,210,210.999,259.5762046,2.975474874,5,18,,,,,
41.78801667,95.1315,BH-01,209,209.999,256.6007297,2.975474874,5,18,,,,,
41.78801667,95.1315,BH-01,208,208.999,253.6252549,2.975474874,5,18,,,,,
41.78801667,95.1315,BH-01,207,207.999,250.64978,2.975474874,5,18,,,,,
41.78801667,95.1315,BH-01,206,206.999,247.6743051,2.975474874,5,18,,,,,
41.78801667,95.1315,BH-01,205,205.999,244.6988302,2.975474874,5,18,,,,,
41.78801667,95.1315,BH-01,204,204.999,241.7233554,2.984678613,5,18,,,,,
41.78801667,95.1315,BH-01,203,203.999,238.7386768,3.021724819,5,18,,,,,
41.78801667,95.1315,BH-01,202,202.999,235.7169519,3.021724819,5,18,,,,,
41.78801667,95.1315,BH-01,201,201.999,232.6952271,3.021724819,5,18,,,,,
41.78801667,95.1315,BH-01,200,200.999,229.6735023,3.021724819,5,18,,,,,
41.78801667,95.1315,BH-01,199,199.999,226.6517775,2.888703555,5,18,,,,,
41.78801667,95.1315,BH-01,198,198.999,223.7630739,2.788304055,5,18,,,,,
41.78801667,95.1315,BH-01,197,197.999,220.9747699,2.552301255,5,18,,,,,
41.78801667,95.1315,BH-01,196,196.999,218.4224686,2.438350972,5,18,,,,,
41.78801667,95.1315,BH-01,195,195.999,215.9841176,2.215704123,5,18,,,,,
41.78801667,95.1315,BH-01,194,194.999,213.7684135,1.928137095,5,18,,,,,
41.78801667,95.1315,BH-01,193,193.999,211.8402764,1.819200598,5,18,,,,,
41.78801667,95.1315,BH-01,192,192.999,210.0210758,1.819200598,5,18,,,,,
41.78801667,95.1315,BH-01,191,191.999,208.2018752,1.474499175,5,18,,,,,
41.78801667,95.1315,BH-01,190,190.999,206.7273761,1.454050786,5,18,,,,,
41.78801667,95.1315,BH-01,189,189.999,205.2733253,1.454050786,5,18,,,,,
41.78801667,95.1315,BH-01,188,188.999,203.8192745,1.276487601,5,18,,,,,
41.78801667,95.1315,BH-01,187,187.999,202.5427869,1.174863388,5,18,,,,,
41.78801667,95.1315,BH-01,186,186.999,201.3679235,1.174863388,5,18,,,,,
41.78801667,95.1315,BH-01,185,185.999,200.1930601,1.174863388,5,18,,,,,
41.78801667,95.1315,BH-01,184,184.999,199.0181967,1.089346969,5,18,,,,,
41.78801667,95.1315,BH-01,183,183.999,197.9288498,1.034672537,5,18,,,,,
41.78801667,95.1315,BH-01,182,182.999,196.8941772,0.912453114,5,18,,,,,
41.78801667,95.1315,BH-01,181,181.999,195.9817241,0.880549683,5,18,,,,,
41.78801667,95.1315,BH-01,180,180.999,195.1011744,0.880549683,5,18,,,,,
41.78801667,95.1315,BH-01,179,179.999,194.2206247,0.880549683,5,18,,,,,
41.78801667,95.1315,BH-01,178,178.999,193.3400751,0.880549683,5,18,,,,,
41.78801667,95.1315,BH-01,177,177.999,192.4595254,0.880549683,5,18,,,,,
41.78801667,95.1315,BH-01,176,176.999,191.5789757,0.880549683,5,18,,,,,
41.78801667,95.1315,BH-01,175,175.999,190.698426,0.880549683,5,18,,,,,
41.78801667,95.1315,BH-01,174,174.999,189.8178763,0.880549683,5,18,,,,,
41.78801667,95.1315,BH-01,173,173.999,188.9373266,0.855099834,5,18,,,,,
41.78801667,95.1315,BH-01,172,172.999,188.0822268,0.804123711,5,18,,,,,
41.78801667,95.1315,BH-01,171,171.999,187.2781031,0.804123711,5,18,,,,,
41.78801667,95.1315,BH-01,170,170.999,186.4739794,0.804123711,5,18,,,,,
41.78801667,95.1315,BH-01,169,169.999,185.6698557,0.804123711,5,18,,,,,
41.78801667,95.1315,BH-01,168,168.999,184.865732,0.874132301,5,18,,,,,
41.78801667,95.1315,BH-01,167,167.999,183.9915997,0.911035073,5,18,,,,,
41.78801667,95.1315,BH-01,166,166.999,183.0805646,0.911035073,5,18,,,,,
41.78801667,95.1315,BH-01,165,165.999,182.1695295,0.911035073,5,18,,,,,
41.78801667,95.1315,BH-01,164,164.999,181.2584944,0.911035073,5,18,,,,,
41.78801667,95.1315,BH-01,163,163.999,180.3474594,0.911035073,5,18,,,,,
41.78801667,95.1315,BH-01,162,162.999,179.4364243,0.911035073,5,18,,,,,
41.78801667,95.1315,BH-01,161,161.999,178.5253892,1.035088886,5,18,,,,,
41.78801667,95.1315,BH-01,160,160.999,177.4903003,1.130211421,5,18,,,,,
41.78801667,95.1315,BH-01,159,159.999,176.3600889,1.130211421,5,18,,,,,
41.78801667,95.1315,BH-01,158,158.999,175.2298775,1.130211421,5,18,,,,,
41.78801667,95.1315,BH-01,157,157.999,174.0996661,1.130211421,5,18,,,,,
41.78801667,95.1315,BH-01,156,156.999,172.9694547,1.160935419,5,18,,,,,
41.78801667,95.1315,BH-01,155,155.999,171.8085192,1.191051022,5,18,,,,,
41.78801667,95.1315,BH-01,154,154.999,170.6174682,1.191051022,5,18,,,,,
41.78801667,95.1315,BH-01,153,153.999,169.4264172,1.191051022,5,18,,,,,
41.78801667,95.1315,BH-01,152,152.999,168.2353662,1.191051022,5,18,,,,,
41.78801667,95.1315,BH-01,151,151.999,167.0443151,1.191051022,5,18,,,,,
41.78801667,95.1315,BH-01,150,150.999,165.8532641,1.201459655,5,18,,,,,
41.78801667,95.1315,BH-01,149,149.999,164.6518045,1.226697026,5,18,,,,,
41.78801667,95.1315,BH-01,148,148.999,163.4251074,1.226697026,5,18,,,,,
41.78801667,95.1315,BH-01,147,147.999,162.1984104,1.226697026,5,18,,,,,
41.78801667,95.1315,BH-01,146,146.999,160.9717134,1.226697026,5,18,,,,,
41.78801667,95.1315,BH-01,145,145.999,159.7450164,1.226697026,5,18,,,,,
41.78801667,95.1315,BH-01,144,144.999,158.5183193,1.226697026,5,18,,,,,
41.78801667,95.1315,BH-01,143,143.999,157.2916223,1.367787132,5,18,,,,,
41.78801667,95.1315,BH-01,142,142.999,155.9238352,1.75911252,5,18,,,,,
41.78801667,95.1315,BH-01,141,141.999,154.1647227,1.75911252,5,18,,,,,
41.78801667,95.1315,BH-01,140,140.999,152.4056101,1.97813169,5,18,,,,,
41.78801667,95.1315,BH-01,139,139.999,150.4274785,2.521546961,5,18,,,,,
41.78801667,95.1315,BH-01,138,138.999,147.9059315,2.521546961,5,18,,,,,
41.78801667,95.1315,BH-01,137,137.999,145.3843845,2.521546961,5,18,,,,,
41.78801667,95.1315,BH-01,136,136.999,142.8628376,2.521546961,5,18,,,,,
41.78801667,95.1315,BH-01,135,135.999,140.3412906,2.930679733,5,18,,,,,
41.78801667,95.1315,BH-01,134,134.999,137.4106109,3.381069591,5,18,,,,,
41.78801667,95.1315,BH-01,133,133.999,134.0295413,3.381069591,5,18,,,,,
41.78801667,95.1315,BH-01,132,132.999,130.6484717,3.381069591,5,18,,,,,
41.78801667,95.1315,BH-01,131,131.999,127.2674021,3.387199817,5,18,,,,,
41.78801667,95.1315,BH-01,130,130.999,123.8802023,4.256816183,5,18,,,,,
41.78801667,95.1315,BH-01,129,129.999,119.6233861,5.429046307,5,18,,,,,
41.78801667,95.1315,BH-01,128,128.999,114.1943398,5.798707295,5,18,,,,,
41.78801667,95.1315,BH-01,127,127.999,108.3956325,5.798707295,5,18,,,,,
41.78801667,95.1315,BH-01,126,126.999,102.5969252,5.798707295,5,18,,,,,
41.78801667,95.1315,BH-01,125,125.999,96.79821791,5.398053642,5,18,,,,,
41.78801667,95.1315,BH-01,124,124.999,91.40016427,4.481670623,5,18,,,,,
41.78801667,95.1315,BH-01,123,123.999,86.91849365,3.51668742,5,18,,,,,
41.78801667,95.1315,BH-01,122,122.999,83.40180623,3.207897704,5,18,,,,,
41.78801667,95.1315,BH-01,121,121.999,80.19390852,2.681912682,5,18,,,,,
41.78801667,95.1315,BH-01,120,120.999,77.51199584,2.633373231,5,18,,,,,
41.78801667,95.1315,BH-01,119,119.999,74.87862261,2.089968153,5,18,,,,,
41.78801667,95.1315,BH-01,118,118.999,72.78865446,2.089968153,5,18,,,,,
41.78801667,95.1315,BH-01,117,117.999,70.69868631,2.089968153,5,18,,,,,
41.78801667,95.1315,BH-01,116,116.999,68.60871815,2.089968153,5,18,,,,,
41.78801667,95.1315,BH-01,115,115.999,66.51875,2.028539145,5,18,,,,,
41.78801667,95.1315,BH-01,114,114.999,64.49021086,1.030847325,5,18,,,,,
41.78801667,95.1315,BH-01,113,113.999,63.45936353,1.030847325,5,18,,,,,
41.78801667,95.1315,BH-01,112,112.999,62.4285162,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,111,111.999,#N/A,#N/A,5,18,,,,,
41.78801667,95.1315,BH-01,110,110.999,61.98910256,0.320512821,5,18,,,,,
41.78801667,95.1315,BH-01,109,109.999,61.66858974,0.320512821,5,18,,,,,
41.78801667,95.1315,BH-01,108,108.999,61.34807692,0.320512821,5,18,,,,,
41.78801667,95.1315,BH-01,107,107.999,61.0275641,0.320512821,5,18,,,,,
41.78801667,95.1315,BH-01,106,106.999,60.70705128,0.320512821,5,18,,,,,
41.78801667,95.1315,BH-01,105,105.999,60.38653846,0.397727067,5,18,,,,,
41.78801667,95.1315,BH-01,104,104.999,59.98881139,0.407662083,5,18,,,,,
41.78801667,95.1315,BH-01,103,103.999,59.58114931,0.407662083,5,18,,,,,
41.78801667,95.1315,BH-01,102,102.999,59.17348723,0.407662083,5,18,,,,,
41.78801667,95.1315,BH-01,101,101.999,58.76582515,0.387716437,5,18,,,,,
41.78801667,95.1315,BH-01,100,100.999,58.37810871,0.383158833,5,18,,,,,
41.78801667,95.1315,BH-01,99,99.999,57.99494988,0.383158833,5,18,,,,,
41.78801667,95.1315,BH-01,98,98.999,57.61179104,0.383158833,5,18,,,,,
41.78801667,95.1315,BH-01,97,97.999,57.22863221,0.373579851,5,18,,,,,
41.78801667,95.1315,BH-01,96,96.999,56.85505236,0.353685042,5,18,,,,,
41.78801667,95.1315,BH-01,95,95.999,56.50136732,0.353685042,5,18,,,,,
41.78801667,95.1315,BH-01,94,94.999,56.14768228,0.353685042,5,18,,,,,
41.78801667,95.1315,BH-01,93,93.999,55.79399723,0.353685042,5,18,,,,,
41.78801667,95.1315,BH-01,92,92.999,55.44031219,0.346917425,5,18,,,,,
41.78801667,95.1315,BH-01,91,91.999,55.09339477,0.328050129,5,18,,,,,
41.78801667,95.1315,BH-01,90,90.999,54.76534464,0.328050129,5,18,,,,,
41.78801667,95.1315,BH-01,89,89.999,54.43729451,0.310606364,5,18,,,,,
41.78801667,95.1315,BH-01,88,88.999,54.12668814,0.296391753,5,18,,,,,
41.78801667,95.1315,BH-01,87,87.999,53.83029639,0.296391753,5,18,,,,,
41.78801667,95.1315,BH-01,86,86.999,53.53390464,0.296391753,5,18,,,,,
41.78801667,95.1315,BH-01,85,85.999,53.23751289,0.296391753,5,18,,,,,
41.78801667,95.1315,BH-01,84,84.999,52.94112113,0.252009408,5,18,,,,,
41.78801667,95.1315,BH-01,83,83.999,52.68911173,0.215152912,5,18,,,,,
41.78801667,95.1315,BH-01,82,82.999,52.47395881,0.215152912,5,18,,,,,
41.78801667,95.1315,BH-01,81,81.999,52.2588059,0.215152912,5,18,,,,,
41.78801667,95.1315,BH-01,80,80.999,52.04365299,0.215152912,5,18,,,,,
41.78801667,95.1315,BH-01,79,79.999,51.82850008,0.215152912,5,18,,,,,
41.78801667,95.1315,BH-01,78,78.999,51.61334716,0.215152912,5,18,,,,,
41.78801667,95.1315,BH-01,77,77.999,51.39819425,0.164093777,5,18,,,,,
41.78801667,95.1315,BH-01,76,76.999,51.23410048,0.138584861,5,18,,,,,
41.78801667,95.1315,BH-01,75,75.999,51.09551561,0.113809854,5,18,,,,,
41.78801667,95.1315,BH-01,74,74.999,50.98170576,0.113809854,5,18,,,,,
41.78801667,95.1315,BH-01,73,73.999,50.86789591,0.113809854,5,18,,,,,
41.78801667,95.1315,BH-01,72,72.999,50.75408605,0.113809854,5,18,,,,,
41.78801667,95.1315,BH-01,71,71.999,50.6402762,0.113809854,5,18,,,,,
41.78801667,95.1315,BH-01,70,70.999,50.52646634,0.113809854,5,18,,,,,
41.78801667,95.1315,BH-01,69,69.999,50.41265649,0.114947458,5,18,,,,,
41.78801667,95.1315,BH-01,68,68.999,50.29770903,0.12541806,5,18,,,,,
41.78801667,95.1315,BH-01,67,67.999,50.17229097,0.12541806,5,18,,,,,
41.78801667,95.1315,BH-01,66,66.999,50.04687291,0.12541806,5,18,,,,,
41.78801667,95.1315,BH-01,65,65.999,49.92145485,0.146228786,5,18,,,,,
41.78801667,95.1315,BH-01,64,64.999,49.77522606,0.166223404,5,18,,,,,
41.78801667,95.1315,BH-01,63,63.999,49.60900266,0.166223404,5,18,,,,,
41.78801667,95.1315,BH-01,62,62.999,49.44277926,0.18139776,5,18,,,,,
41.78801667,95.1315,BH-01,61,61.999,49.2613815,0.196451204,5,18,,,,,
41.78801667,95.1315,BH-01,60,60.999,49.06493029,0.231816726,5,18,,,,,
41.78801667,95.1315,BH-01,59,59.999,48.83311357,0.234725578,5,18,,,,,
41.78801667,95.1315,BH-01,58,58.999,48.59838799,0.236574939,5,18,,,,,
41.78801667,95.1315,BH-01,57,57.999,48.36181305,0.30322041,5,18,,,,,
41.78801667,95.1315,BH-01,56,56.999,48.05859264,0.30322041,5,18,,,,,
41.78801667,95.1315,BH-01,55,55.999,47.75537223,0.30322041,5,18,,,,,
41.78801667,95.1315,BH-01,54,54.999,47.45215182,0.30322041,5,18,,,,,
41.78801667,95.1315,BH-01,53,53.999,47.14893141,0.324064153,5,18,,,,,
41.78801667,95.1315,BH-01,52,52.999,46.82486726,0.388296912,5,18,,,,,
