lat,long,sample_name,TOAGE,FROMAGE,OnlyCooling,TempDiff,Region,Sub-Region,,,,,
42.227,63.889,UZ-19,85,85.999,24.53026076,0.109192825,3,11,,,,,
42.227,63.889,UZ-19,84,84.999,24.42106794,0.109192825,3,11,,,,,
42.227,63.889,UZ-19,83,83.999,24.31187511,0.109192825,3,11,,,,,
42.227,63.889,UZ-19,82,82.999,24.20268229,0.112162819,3,11,,,,,
42.227,63.889,UZ-19,81,81.999,24.09051947,0.1171982,3,11,,,,,
42.227,63.889,UZ-19,80,80.999,23.97332127,0.1171982,3,11,,,,,
42.227,63.889,UZ-19,79,79.999,23.85612307,0.1171982,3,11,,,,,
42.227,63.889,UZ-19,78,78.999,23.73892487,0.1171982,3,11,,,,,
42.227,63.889,UZ-19,77,77.999,23.62172667,0.116074371,3,11,,,,,
42.227,63.889,UZ-19,76,76.999,23.5056523,0.11287578,3,11,,,,,
42.227,63.889,UZ-19,75,75.999,23.39277652,0.11287578,3,11,,,,,
42.227,63.889,UZ-19,74,74.999,23.27990074,0.11287578,3,11,,,,,
42.227,63.889,UZ-19,73,73.999,23.16702496,0.109269222,3,11,,,,,
42.227,63.889,UZ-19,72,72.999,23.05775574,0.107962213,3,11,,,,,
42.227,63.889,UZ-19,71,71.999,22.94979352,0.107962213,3,11,,,,,
42.227,63.889,UZ-19,70,70.999,22.84183131,0.107962213,3,11,,,,,
42.227,63.889,UZ-19,69,69.999,22.7338691,0.10730403,3,11,,,,,
42.227,63.889,UZ-19,68,68.999,22.62656507,0.105676856,3,11,,,,,
42.227,63.889,UZ-19,67,67.999,22.52088821,0.105676856,3,11,,,,,
42.227,63.889,UZ-19,66,66.999,22.41521135,0.105676856,3,11,,,,,
42.227,63.889,UZ-19,65,65.999,22.3095345,0.105676856,3,11,,,,,
42.227,63.889,UZ-19,64,64.999,22.20385764,0.1056198,3,11,,,,,
42.227,63.889,UZ-19,63,63.999,22.09823784,0.105596269,3,11,,,,,
42.227,63.889,UZ-19,62,62.999,21.99264157,0.105596269,3,11,,,,,
42.227,63.889,UZ-19,61,61.999,21.8870453,0.105051107,3,11,,,,,
42.227,63.889,UZ-19,60,60.999,21.7819942,0.104824084,3,11,,,,,
42.227,63.889,UZ-19,59,59.999,21.67717011,0.104824084,3,11,,,,,
42.227,63.889,UZ-19,58,58.999,21.57234603,0.104824084,3,11,,,,,
42.227,63.889,UZ-19,57,57.999,21.46752194,0.104824084,3,11,,,,,
42.227,63.889,UZ-19,56,56.999,21.36269786,0.104361018,3,11,,,,,
42.227,63.889,UZ-19,55,55.999,21.25833684,0.102412281,3,11,,,,,
42.227,63.889,UZ-19,54,54.999,21.15592456,0.102412281,3,11,,,,,
42.227,63.889,UZ-19,53,53.999,21.05351228,0.102412281,3,11,,,,,
42.227,63.889,UZ-19,52,52.999,20.9511,0.102412281,3,11,,,,,
42.227,63.889,UZ-19,51,51.999,20.84868772,0.100964264,3,11,,,,,
42.227,63.889,UZ-19,50,50.999,20.74772346,0.100121114,3,11,,,,,
42.227,63.889,UZ-19,49,49.999,20.64760234,0.100650392,3,11,,,,,
42.227,63.889,UZ-19,48,48.999,20.54695195,0.103535811,3,11,,,,,
42.227,63.889,UZ-19,47,47.999,20.44341614,0.103535811,3,11,,,,,
42.227,63.889,UZ-19,46,46.999,20.33988033,0.103535811,3,11,,,,,
42.227,63.889,UZ-19,45,45.999,20.23634451,0.103535811,3,11,,,,,
42.227,63.889,UZ-19,44,44.999,20.1328087,0.103535811,3,11,,,,,
42.227,63.889,UZ-19,43,43.999,20.02927289,0.113500135,3,11,,,,,
42.227,63.889,UZ-19,42,42.999,19.91577276,0.119105067,3,11,,,,,
42.227,63.889,UZ-19,41,41.999,19.79666769,0.119105067,3,11,,,,,
42.227,63.889,UZ-19,40,40.999,19.67756262,0.119105067,3,11,,,,,
42.227,63.889,UZ-19,39,39.999,19.55845756,0.120601631,3,11,,,,,
42.227,63.889,UZ-19,38,38.999,19.43785593,0.137581169,3,11,,,,,
42.227,63.889,UZ-19,37,37.999,19.30027476,0.137581169,3,11,,,,,
42.227,63.889,UZ-19,36,36.999,19.16269359,0.146982244,3,11,,,,,
42.227,63.889,UZ-19,35,35.999,19.01571134,0.152817919,3,11,,,,,
42.227,63.889,UZ-19,34,34.999,18.86289342,0.152817919,3,11,,,,,
42.227,63.889,UZ-19,33,33.999,18.71007551,0.152817919,3,11,,,,,
42.227,63.889,UZ-19,32,32.999,18.55725759,0.152817919,3,11,,,,,
42.227,63.889,UZ-19,31,31.999,18.40443967,0.153150685,3,11,,,,,
42.227,63.889,UZ-19,30,30.999,18.25128898,0.156926138,3,11,,,,,
42.227,63.889,UZ-19,29,29.999,18.09436285,0.156926138,3,11,,,,,
42.227,63.889,UZ-19,28,28.999,17.93743671,0.156926138,3,11,,,,,
42.227,63.889,UZ-19,27,27.999,17.78051057,0.156594819,3,11,,,,,
42.227,63.889,UZ-19,26,26.999,17.62391575,0.151404151,3,11,,,,,
42.227,63.889,UZ-19,25,25.999,17.4725116,0.151404151,3,11,,,,,
42.227,63.889,UZ-19,24,24.999,17.32110745,0.147574621,3,11,,,,,
42.227,63.889,UZ-19,23,23.999,17.17353283,0.145053355,3,11,,,,,
42.227,63.889,UZ-19,22,22.999,17.02847947,0.145053355,3,11,,,,,
42.227,63.889,UZ-19,21,21.999,16.88342612,0.145053355,3,11,,,,,
42.227,63.889,UZ-19,20,20.999,16.73837276,0.145053355,3,11,,,,,
42.227,63.889,UZ-19,19,19.999,16.59331941,0.144740113,3,11,,,,,
42.227,63.889,UZ-19,18,18.999,16.44857929,0.140820355,3,11,,,,,
42.227,63.889,UZ-19,17,17.999,16.30775894,0.140820355,3,11,,,,,
42.227,63.889,UZ-19,16,16.999,16.16693858,0.140820355,3,11,,,,,
42.227,63.889,UZ-19,15,15.999,16.02611823,0.140820355,3,11,,,,,
42.227,63.889,UZ-19,14,14.999,15.88529787,0.140656295,3,11,,,,,
42.227,63.889,UZ-19,13,13.999,15.74464158,0.140595762,3,11,,,,,
42.227,63.889,UZ-19,12,12.999,15.60404582,0.141284873,3,11,,,,,
42.227,63.889,UZ-19,11,11.999,15.46276094,0.141284873,3,11,,,,,
42.227,63.889,UZ-19,10,10.999,15.32147607,0.141284873,3,11,,,,,
42.227,63.889,UZ-19,9,9.999,15.1801912,#N/A,3,11,,,,,
42.227,63.889,UZ-19,8,8.999,#N/A,#N/A,3,11,,,,,
42.227,63.889,UZ-19,7,7.999,#N/A,#N/A,3,11,,,,,
42.227,63.889,UZ-19,6,6.999,#N/A,#N/A,3,11,,,,,
42.227,63.889,UZ-19,5,5.999,#N/A,#N/A,3,11,,,,,
42.227,63.889,UZ-19,4,4.999,#N/A,#N/A,3,11,,,,,
42.227,63.889,UZ-19,3,3.999,#N/A,#N/A,3,11,,,,,
42.227,63.889,UZ-19,2,2.999,#N/A,#N/A,3,11,,,,,
42.227,63.889,UZ-19,1,1.999,#N/A,#N/A,3,11,,,,,
42.227,63.889,UZ-19,0,0.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,300,300.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,299,299.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,298,298.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,297,297.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,296,296.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,295,295.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,294,294.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,293,293.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,292,292.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,291,291.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,290,290.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,289,289.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,288,288.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,287,287.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,286,286.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,285,285.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,284,284.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,283,283.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,282,282.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,281,281.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,280,280.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,279,279.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,278,278.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,277,277.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,276,276.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,275,275.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,274,274.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,273,273.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,272,272.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,271,271.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,270,270.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,269,269.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,268,268.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,267,267.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,266,266.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,265,265.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,264,264.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,263,263.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,262,262.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,261,261.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,260,260.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,259,259.999,#N/A,#N/A,3,11,,,,,
42.599,63.264,UZ-23,258,258.999,#N/A,#N/A,3,11,,,,,
